tweet_id,preprocessed_tweet
201526,shilpa i would like to fuck u just like this oh you are so hot shilpa 
201527,i would like to fuck this man 
201528, good day mrs would you know why i fantasize about astrodomina i would like to fuck with her before she and you and my darling put me in order to make a good submissive for my darling you would be her teachers 
201529, perfect young body i would like to fuck you 
201530, i would like to fuck that hot ass soo bad smiling face with hearteyespeachtongueeggplantsweat dropletssmiling face with horns
201531,the ass i would like to fuck hard and harder spade suit selectorsmiling face with hornsraised fist🏿bnwo 
201532, i would like to fuck you face with tears of joyface with tears of joyface with tears of joyà french fan
201535, u have a nice looking pussy i would like to fuck it
201537,honestly i would like to fuck jordyn jones
201538, i would like to fuck you and cum on your face in real life what about that 
201539,i would like to fuck a fine ass woman tonight
201540,i look at him and think i would like to fuck this man 
201541, wow ideology aside that crosses so many lines there are 2 types of racism i ve encountered one is overt and deliberately intended to hurt and divide the other is purely ignorant people who don t know they are racists i m not sure one is better than the other but reallyman facepalming selector
201542, agreed their ideology is insane should we then just murder orphans under 18 to spare them the trauma of life without their parents should we send all the foster children to the gas chambers they re so deluded to believe they are sparing babies trauma by slaughtering them 
201543, allegations at election time my counter question why they will fund aap aap has similar to bjp and inc in ideology 
201544, i love how this tweet is full of people who will also unironically tell you fascism is a right wing capitalist ideology
201545, perfect wok is m a lady whose forefathers once were hindu and got forcely converted got bitten amp bruised by the very big0ted ideology aka religi0n yet appropriating the essentiality of being from the abr to be a perfect indian irony
201546,it s time for policies based on evidence not on ideology ab poli outcomes of our current drug policies via 
201547, you know this is vapid nonsense nonsense when china has hundreds of fucking billionaires and significant wealth disparity problem your entire ideology is premised on anti us contrarianism
201548, his ideology is state of madinah his ideology is justice his ideology is anti corruption his ideology is to tackle the poverty and hunger and full fill the needs of poor peoples his ideology is one educational system for all citizens of pakistan his ideology is welfare state
201549, i object true anarchists have a political and philosophical ideology these people are just cretins and grifters …and fascists 
201550, sigh… it’s easier to believe in lizard people instead of coming to the realization that their ideology just props up monied interest exploitation of misguided rage 
201551,i am begging you to stop calling things california ideology when they are not 
201552, yeah the immerwahr piece is much more in depth about the actual culture and political ideology surrounding the series and also uh talks about my boss boss boss a lot 
201553,watching various scientists on twitter be awakened to bias in science has been interesting science has always been biased the bias is worse now but the idea that science somehow transcended ideology was evidence of its ideological power 
201554, oh man that’s brilliant it’s such a basic thing to understand that humans are notorious for not acting in their best interest but a steady diet of capitalist ideology prevents so many from understanding this 
201555, mmt serves as a powerful analogue for the trans struggle against what could be called sound gender ideology—the assertion of a strictly material gender reality that the introduction of new pronouns can only debase 
201556, it’s their term the “woke” came up with it the perjorative use of it is making fun of the term as much as it is a criticism of the ideology 
201557, there is no ideology you just hate trans people and if you can t accept a child being trans then don t dare talk about kids cause you re no better than the loser garbage who can t accept having a gay kid 
201558, transgenderism and sexual orientation are not the same thing i am gay and i do not support sexualizing children or gender ideology 
201559, not thro coal mining steel industry gas bt or most large manufacturing firms because you were part of the thatcher major governments that either shut them down for anti union ideology or sold them for you and your mates to make vast profits at our expense never trust atory
201560,erens anger was so justified the founding titan ideology was insane loudly crying face
201561, gqp hates 99 of american adults seniors amp children amp planet earth so of course they 1 lie about covid2 make us pay the 1 s 1 trillion tax burden 3 kill women s reproductive rights4 suppress amp subvert our right to vote amp have it count always vote blue to save america 
201562,why would god tell people to rape and kill women and force them to a way of life that has nothing to do with my lord that is why u wont get to meet my lord 
201563,so the gop is so pro life they don t want people to have abortions so they are going to kill women instead when are people going to realize this is all about controlling women and never has been about protecting life or fetuses or babies or any of it 
201564,israel we stand with ukraine stand with humanity rusia bla bla bla meanwhile them terrorist colonizers apartheid system kill more than a million palestinians bomb them kill women kids babies amp men who don’t hold any weapons 
201565, the sp called real men are those who kill women everyday kungcono kwa ezo slay queens
201568,cannot get the death of ashling murphy out of my mind my cousin rosie was murdered some years ago and it has brought back a lot of memories not all men kill women but one women murdered has too many men involved 
201569,there are multiple stretches of this drive where you will see nothing but a gas station for an hour imagine being in the middle of a life threatening emergency in the middle of that desolation this law will kill women 
201571, i agree i wish i could be brave to take off hijab and nikkab i am pakistani girl who have been living among muslims i am on verge of losing hope because i have to wear burqa if woman doesn t hide her face and body men can kidnap and abuse and even kill women
201572,that s not a heartbeat you misogynist extremist can t keep people from freezing to death when they lose power literally spreading covid on purpose now he s going to kill women 
201573, well men kill women everyday
201574,cute of the met police to tell woman to be careful and not get abducted raped and killed but not tell men not to abduct rape and kill women 
201575, do you believe that men kill women rapidly in this country and rape them every day 
201576, she saying alot of predators pretend to be maintenance so they can get into the house and kidnap kill women its not an argument that all men are bad its about safety i’m a guy and i’m still wary of maintenance people in my house…
201577,overturning roe v wade won t stop abortion it will only stop safe abortion this won t save babies it will kill women 
201578, black terrorists hate amp kill women your move…
201579, so it’s fine if men kill men it’s only a problem if men kill women 
201580, women are outraged by the much lighter sentences given to men who may not even claim to have been nagged for any length of time and to men who kill women during sex and claim that it was what she wanted 
201581,we really need more positive male role models in mainstream media who don t have laddish and outlandish craic attitudes to everyday life and that s without touching on the culture war of giving popular influencers drive time shows on radio stationsman shrugging selector
201582,amadour seeing florida at the moment i m feeling sort of like a laddish observation 
201583,army laddish culture comment a mistake gen sir nick carter says 
201584, must be my bad head i forgot how much you love rugby and laddish town centre bars 
201585, there isn t imo a natural laddish nickname for graham and that s important dean smith can too easily be known as deano 
201586,pink is for someone who despise bigotry and misogyny pink is for the empowered pink is for leni the hue is ideal for her who has always been the face of opposition to all laddish authoritarians 
201587, trivialising crime is your thing now iain how about “i was only just over the limit your honour” or “i only nicked him with my knife officer”the laddish image has slipped for liar johnson and you client puppets are struggling with defending the indefensible face with tears of joywhy do this backhand index pointing down 
201588, it’s odd that somebody like baddiel who has in the past blacked up on tv publicly praised misogynistic comedy and was at the forefront of the dreadful reactionary laddish culture is now held up as a progressive who can teach us liberal values 
201589,armed forces head general sir nick carter defends laddish culture a world in the hand of dickheads
201590, another laddish joke face with rolling eyesface with tears of joy
201591,football is the only laddish thing i ve ever been into and even then probably because i was so into memorising stats when i was a kid it fascinates me nowadays more for the human drama and psychology involved than anything else 
201592, for real i mean not as part of some sort of laddish ruse 
201593,hell but i opened up the late 90s leary s psychedelic utopianism seems that orchestrates not less laddish than simply cut
201594,rod stewart apparently singing for a carol service for the first time since he was 7 my goodness he s still got it that heart breaking huskiness and the dishevelled laddish sexiness masses raised for 
201595, football used to be more than mere entertainment like strictly or i m a celebrity it used to be a celebration of ladness when it wasn t bad to be laddish and now it s about something alien to a male celebration of sporting endeavour and camaraderie 
201596, you have to talk about male laddish culture and keep exposing it 
201597, oasis were ok but they weren’t very original they just had more front amp better clobber amp trainers than some of their predecessors i agree they revelled in a narrow cliched tabloid view of what being working class was about boorish punchy pissed up coked up laddish etc etc
201598,now this is laddish chanting i can get behind face with tears of joy 
201599, i m not reducing oppression at all i m saying that patriarchal culture is the source of misogyny and is the common enemy of all who fall foul of it and if you think that alpha male thinking is only for wolves then try wolf whistle laddish louts are a thing 
201600,do i have to be a loud obnoxious laddish bloke to get noticed or will the right woman actually come along without warning do you reckon answers on a postcard please
201602,if i’m driving and you ladies don’t do this to me i’ll chase you out of my car 
201603,why old ladies don’t like to comb out they roller set 
201604, like the ladies don t want it like they don t enjoy it more we are always funny they should come out with their full chest and ask for payment for having sex cos those who do that actually gets paid 
201605,i’ve made peace with the fact that in my hood my ladies don’t support me but always pull up on me when they need something from menew moon face even if it means reposting ey they don’t botherface with tears of joymy supporters clients customers are people who ain’t from my hood and i love that tootwo hearts
201606,he took it to far rolling on the floor laughingrolling on the floor laughingrolling on the floor laughingrolling on the floor laughingrolling on the floor laughing the ladies don’t even go this long 
201607,one thing for sure ladies don t really like good guys sometimes even when you good just be bad for no reason one day 
201608,men the death of lion can t be announced by a goat and if a goat dares to then it ought be slaughtered in feast to honor the dead lion i mean focus on hustle bro this ladies don t post broke men have you ever seen me on someone s status focus terry anne
201609,i said she s thicc being on the clock app for just one week has taught me that little boys don t understand that growing a b00ty through weightlifting almost always necessitates also growing your legs silly little boys ladies don t be afraid of … 
201610,ladies don’t let these dudes touch your face in the club they don’t wash their hands frowning face selector
201612, tbh bro they will just come online and be posting sexual pictures here and there what else was she expecting us to say about the pictures most of these ladies don t even know their worth bro she know say i go def rubbish her na why she quick go block me oloriburuku girl 
201613,some accusations you can tell that this is just nothing but every lady who’s been in a relationship with jubjub were all raped hai man come on guys some of the things he said were wrong for him to say ladies don’t misuse your powers please guys
201614, people on twitter not in the real world besides this is an accusation and it must have been proven she was lying which can only be done in the court of law and i am sure ladies don t easily retract their statement 
201615,ladies don t be a boring girlfriend take him to the motuary and show him the space you have reserved for him if he breaks your heart 
201616,ladies don t let you being a lady deceive you that you ain t gotta take care of yourself we observe and pick the clean ones among you mind you i didn t say pure who even is aye 
201617, sadly so many ladies don’t want him to in the first placedisappointed face
201618,as a man you can’t claim to be a breast lover yet you are known for breaking the hearts of busty ladies don’t bite the nipples that fed you 
201619,ladies don’t forget your masc on your face when going out 
201620, him and my mom is the same age is she’s living her best life rolling on the floor laughingrolling on the floor laughingrolling on the floor laughingrolling on the floor laughingrolling on the floor laughingrolling on the floor laughing clearly the ladies don’t want him to go
201621, aerosmith in 1987 dude looks like a lady 
201622, the lil click clack on the phone screen makes me feel like a lady
201624, i mean if we re being adult one of them has hair that looks like a lady toyman tipping hand mediumdark skin tone
201625, dude looks like a lady musical notes absolutely classic film movie camera
201626,dis shit look like a lady from tha 1600s ain’t it 
201627,TOP arrow karaoke version 2021 pushpin celine dion – treat her like a lady karaoke s canciones artistas grupos cantar
201628,after finishing steve harvey book think like a success act like a success i rate it 10 10 glowing star in which i highly recommend and now i will begin reading act like a lady think like a man eyesopen book
201629, not a fan of excessive sweetness also can t be smelling like a lady problem with those blue perfs you mentioned is that they have mostly being reformulated after thier release making latter batches weaker or with less projection 
201631, jz has manners sitting like a lady should face with tears of joy
201633,my mama told me treat er like a lady… my dawgs told me treat er like a thot
201634,♫ now playing treat her like a lady single version by the temptations 
201635, not norman acting like a lady there when he wipe the tearsface with tears of joyface with tears of joyface with tears of joyloudly crying faceloudly crying face 
201636,now playing the temptations treat her like a lady listen live 
201637,dude does not look like a lady 
201638,act like a lady think like a man 
201640, dude looks like a lady women should be so proud of being out maneuvered by a man 
201641,oh what the helli think the woman that lives above us is singing but the sound feels like is coming from my room and to be honest it doesn t even sound like a woman s voiceit sounds more like a little girl s 
201642,man i feel like a womani vote for lucifer for the scifi fantasy show of 2021 pc as
201643, this she is definitively a man a man body a man strength it is totally unfair to women to compete with this faux woman she can dress like a woman live like one etcetctec no competition for transgender 
201644,uo 12 let me you like a woman is lana’s alltime worst song
201645,woman like me like a woman like me lalalala woman like me like a woman like woman hushed face 
201646,i cannot believe how utterly emotionally drained i am from a john carpenter movie about an alien who looks like a woman’s dead husband probably his most magical movie that doesn’t involve people’s skin falling off their face he’s never done something like starman again 
201648, yes i do just wish the poster said fight like a woman as the language of girl continues to infantilise them 
201649, there s no way to sum up our experiences up in a tweet but i think i understand fairly well my mother aunts cousins did a number on my mental health i m trying my best to untangle the mess but i still feel like a woman disliked by women online backstabbing doen t help 
201650,finished my book today which was quit like a woman by holly whitaker and i highly it recommend to anyone trying to break a habit or start anew and anyway this is hitting currently 
201653, man of integrity more like a woman scorned 
201655, they have to earn you smelling like a woman instead of an ape
201656, if you examine the human anatomy of the man who dresses like a woman you know he is a man you can think he s a woman but what people think in their minds is sometimes wrong i go by objective evidence e g his biology human anatomy and physiology and genetics 
201657,man thinks moaning will win him the title moving like a woman 
201658, the self pity from some men on this thread is pretty shocking they don t understand we re talking about sexual violence or that if they re scared perhaps some1 shorter amp frailer like a woman would b more so
201659, hell hath no fury like a woman scorned sara winter
201660,ayleen said hell hath no fury like a woman scorned tindle r swindler
201661,“mansplaining” is literally just how intelligent men talk bro
201662, i know a guy who s an expert on everything as soon as he gets back from the resurrection of jfk jr party i ll let him know as a woman you ll be especially happy to know he excels at mansplaining too you re welcome winking face
201663,this might end up pissing of a lot of people but it needs to be saidi used to belong to tsb but i left because of the toxic masculinity that’s seemingly competed for therei’ve never seen so many obnoxious men engaging in mansplaining and misogyny in my life sad really sad
201664, it’s also mansplaining to tell a heroic health care worker her mask isn’t good enough or to act as if your field your contribution to pandemic response is the only thing that matters whilst condescending toward someone like dr kuppalli who actually does work that saves lives 
201665, kinda sounds like you re mansplaining law to a lawyer 
201666,just been blocked by someone for apparently mansplaining something to someone i would have made the comment whether they were male or female some people are very touchy seeing as they are basically shouting out to the world everything that comes into their heads sheesh 
201667,the best way to prevent yourself from mansplaining is to know absolutely nothing about anything just be dumb as hell head empty 
201668,this bitch is mansplaining christine to me bitch ive grown up on horror
201669, ah ok guess we’re adding “mansplaining” to the list of things you don’t understand and yes they factually do to claim otherwise is… well… both dim but also kinda predictable man shrugging selector
201670,hard to believe this is a real account on twitter a man mansplaining women s issues 
201671, “toxic masculinity” doesn’t exist that’s a bullshit made up term and so is “mansplaining” so please save it 
201672,just spent the last 20 minutes mansplaining cryptocurrency to a 30yo woman…i’m healed and no longer mentally ill
201674, most women love practicality but that still doesn t mean that every woman attending the game has pants with enough pocket space to carry necessities but keep mansplaining about women s clothing face with rolling eyes
201675,tianlang jun spent far too long manipulating and mansplaining he deserves some time to malewife
201676, irrelevant to you not to jews and yes goysplaining like whitesplaining mansplaining 
201677, tater doesn t realize now is prolly not the time to be mansplaining shit
201679,i told a man that he was mansplaining today… he proceeded to mansplain about how he wasnt mansplaining throw the damn species away pls sign of the horns mediumlight skin tone
201680,you re so hot when you re mansplaining genshin to me baby keep going oh yes
201681, i d like to file a complaint for an outrageous display of manspreading in a public area unamused face
201682,me oh wow someone sent me their boudoir pics scott you re one hot commodity huh everyone wants to get with stef me in a comfy with greasy hair and no makeup sitting on the steps manspreading guess so 
201683,it s not a jackson wang photoshoot without him manspreading 
201684, if you look at it just from a body language perspective he s not wrong but manspreading is just being as asshole
201686,thinking about blake manspreading on a throne and the world is closing in on me
201687,had a similar experience last week i was pressed up against the window as small as i could possibly make myself and the guy sitting next to me on the bus was manspreading so that our legs and shoulders were touching in a pandemic i wanted to scream 
201688,not jelly writing while manspreading to jupiter come on dude
201689,sinnoh remakes still gilmore girls theme was right that s a guaranteed selfie likes appear in this manspreading joke or
201690,horncastle s bt studio manspreading amuses me greatlyseriea
201691,man manspreading beside megan thee 
201693,me whenever taehyung manspreading on a chair ooh what’s happening🧍🏻‍female sign️🧎🏻‍female sign️🪑
201694, i m thinking of a roommate who just leaves their stuff everywhere and just takes over the space even though there are supposed to be others using it bc that s what manspreading does hahahaha 
201695,nobody’s ever talked louder that the men standing behind me right now it’s like manspreading but voice
201696, i love both but him manspreading is going to be my deathskull 
201697,jeonghan messy hair in that fit manspreading a spicy sizzling very hot man 
201698,i’m sorry but i keep getting distracted by how widely that man is manspreading in the second pic is he trying to like signal dominance like he wholeheartedly believe he’s some kinda “alpha” or something cuz to me all it reads is his undergarments are as tacky as his opinions 
201699,jimin crossing his legs and taehyung manspreading ohmylord 
201700,dude is sitting manspreading with his feet blocking my way and gets baby raged when i am standing and walk to get off at my station and my shoes taps his once
201701, i think what it means is precisely that we can learn through fiction song play and that a singleminded focus on debate and rigour as sources of knowledge has a history of being used to marginalize some of those ways of learning and create a monopoly on intellectualism 
201702, anytime i hear about layoffs at game companies i just assume it was so some vp could get a bigger bonus why get rid of qa or even marginalize it do you want your games to be shit 
201703,encourage and nurture your children to grow as thinkers and then marginalize them when they don’t follow the common narrative 
201704, i’ll give you phil murphy he killed thousands of seniors and said the ukraine attack was ‘our worst nightmare’ which sure does seem to marginalize what the ukrainians are going through from 5k miles away 
201705, the talking point is that democrats continue to marginalize mexican americans ie over 13 5 of the us population 
201706, marginalized sector ang laborers and part si ka leody dun hindi siya political elite katulad ng ibang candidate let s not marginalize them further with petty exchanges like this let s be better than this 
201707, how did i marginalize them the vax is available if you want it get it if you want to shelter yourself do it the vax does not prevent the spread so at this point do you want everyone lockdown again i’m confused as to what your solution is 
201708, one of the first times i remember watching him he argued that when the government prevents him from exercising his god given right to marginalize and ostracize non believers it is “government tyranny” 
201709, crt is a theory that policies and laws were written to marginalize one race you oppose that 
201710, vk is bit late in giving up white ball captaincy should have done it much earlier needs to give up 50 overs captaincy too rohit shouldn’t accept only t20 captaincy that ll marginalize him as skipper amp put doubt in the mind of youngsters in the team with 2 power centers 
201711,once you marginalize the less fortunate these acts become evermore prominent refugees of all races become targets 
201712,the sadrist blocs marginalize the losing parties in the elections and are preparing for the next stage in coordination with the winning forces 
201713,what needs to be disseminated instead is the fact that thinking those who speak of electromagnetic attack audio voice transmission remote neural monitoring etc are delusional is ignorance and society is being conditioned to stay in ignorance amp to marginalize people like carl 
201714, so glad i’m not the only one i’m just disgusted how they marginalize steve’s character a loyal dedicated guy as “boring annoying etc” she’s never happy it’s not enough amp i don’t like che’s character either i don’t like any of this storyline i fastforward just like that 
201715,this is not only a gender issue but a class and race issue any unfair laws that marginalize women will no doubt impact black girls and women even more we need to talk about this abortion ban
201716,thanks to zillow and hedge funds and our long work as a country to marginalize the poor home ownership is not something feasible for young people or anyone without either a corporate job or family money edit five young people plus us divorced people in our 40s 
201717, that’s how they marginalize cannabis also cannabis is medicine real world medicine
201718, pelosi needs to marginalize the squad no committee assignments no influence 
201720,4 areas are related to intersectionalitydo we know our privilege when we walk into a room do we know how our privilege and power may oppress or marginalize others advance phm 
201721, brb have to go masturbate now 
201722,a dom watching their sub masturbate just sitting back amp enjoying the view the sub is flustered being intently watched like this when the dom starts touching themselves too the sub is so so eager to touch but is challenged to just sit still like sir madame was able to 
201723, masturbate no one else then just me okay then 
201724,full length bg vids on my of booty boobs ass masturbate slut anal milf twitter after dark porno teen pussy hot video blowjob whore gloryhole creampie horny tits sexy amateur xxx adult porn sex nsfw twt baby girl homemade 
201725,the adolescent urge to anxiously masturbate late at night while everyone else is sleeping when on my old family computer at my parents house grimacing face
201726,this ohoo moment to masturbate kills me shey if we see people smiling or talking person go start to dey masturbate abi wetin 
201727,who wants to play i’m horny horny cum porn masturbate jack off voyeur big dick big cock big load cumshot cum tribute ride my dick blowjob handjob snap fun pussy eat ass skype sex cock watch me cum naughty jerk off jack off snap me voyeur ist wank chat morningwood 
201728,man feels free to masturbate in public because of white privilege white on white crime meff prop47 
201730,between masturbating to porn or fucking a communist the lesser evil is to masturbate to porn because porn will only drain your heart communists will drain your wallet and pantry 
201732, making content aka a reason to masturbate in front of other people s houseplants 
201733, i mean she had to projectile vomit and masturbate with a crucifix in her nominated role i’d be disappointed too 
201734, how come there are rich people who masturbate 
201735, if women have no right to get rid of a clump of cells with no sentience no self awareness can barely be called alive then men should have no right to masturbate men kill billions of live cells daily and yet it is only wrong when a woman does it that makes no sense to me 
201736,i’m so serious when i say a lot of these men needs to go get a sex doll they don’t want to make love they want to masturbate aggressively rolling on the floor laughingrolling on the floor laughingrolling on the floor laughing
201737,it looks like the only vocabulary you enjoy employing to make any meaningful sense is ‘masturbate’ i hope it is not an act you perpetually engage in because it goes on to tell what a coward you are get back to facebook and answer the question or stop wasting my time 
201738,penis feeling so good this afternoon a slow long teasing edging session so far just making love to penis giving him whatever he wants bate world bate bator bator life bator bro bator buddy masturbator masturbation masturbate 
201739,it really frustrates me when people talk like men have a right to sex to women even if it violates our consent using the most obscure of examples to normalise their deviance as if men should have the right to masturbate whenever and wherever they want do you guys think 
201740,you have to be horny if your up this late you might as well masturbate with these free videos 
201741,ooh ooh i got it my new years resolution is to stop resisting the urge to impose my own metanarrative onto everyone i meet i’m just gonna give into it and succumb to my own fictional internal universe
201742,the world will need an ample dose of meta psychoanalysis to survive the meta narratives of the metaverse universe face with open mouth meta psychoanalysis meta narrative psychology philosophy mental health metaverse domains domain domain names for sale 
201743, in meetings i d always be sure to keep a window open so i could get your twitter metanarrative
201744, i think he’s trying to be clever metadata is data that provides information about the data but is not part of it metanarrative is therefore narrative that provides information about the narrative without being part of it reading between the lines’ to you amp me its all bullcrap
201745, there are many more examples of this but the point is there s more than enough to interpret the player as a part of deltarune and its story and part of a larger metanarrative on players vs the characters we control it s not just baseless 
201746, i love everything about this i want to use this along with a few other things i’ve been putting together my metanarrative villain just got a wicked new mechanic thanks 
201747,why would any of them ever change in a changing room instead of their own bedrooms where they actually keep their clothes so that they can reaffirm bond s gender and provide metanarrative commentary about real world trans discrimination that s why 
201748,sunset boulevard masterpiece phenomenal screenplay and i love the metanarrative with gloria swanson s career really shocked a film like this came out of studio era hollywood 
201749, what we all need is nuclear it won t be allowed to happen it would kill the highly lucrative politically expedient metanarrative of climate emergency instead cynically it is problematised out of the running it s utterly despicable 
201750, asuka in those movies fits the metanarrative theming of the characters being what the real world public wants them to be but it definitely makes her a worse character but it s sorta the point 
201751, leapableio first ido fire 50 off the pre sale for tier owners there will be a special airdrop bonus for those who buy and never sell tokens until ido date firethe new ido will do at least 10x let s join now launchpad bin ance bnb
201752,this is honestly why i don t even bother sharing complicated perspectives on here people are so obsessively fixated on metanarrative and creating dichotomies and in the world of sociology and the humanities binaries are often completely smashed 
201753, you d know better than me this is just whose metanarrative i found more convincing
201754,1619 project a simulacrum posing as the new metanarrative of history a resuscitation of the belief in transcendental categories of good and evil it does not describe but inscribes it does not interpret but axiomatizes 
201755, i’m sitting here on the outside of the faith and i can see it clear as day a racist and regressive conspiracy theory from the far left has essentially become a fully articulated metanarrative that forms the foundation of a new religion 
201756, it s possible it s a semantic dispute but also possible there s a hidden assumption to the effect that the meta in metanarrative necessarily hegemony or aspiration to hegemony i don t see why that must be true 
201757, in particular in the article of mine i think had linked i sketch out how both a certain sort of feminist and a certain sort of misogynist really really want to believe in a metanarrative of warlike patriarchal indo europeans with warlike patriarchal sky gods
201758,the french dispatch look it was fine but it s basically three short films that don t hang together as a cohesive metanarrative and also it turns out wes anderson in smaller concentrated doses doesn t work quite as well
201759, as written most moral admonitions to students do not follow the pattern of how god morally motivates his people throughout the biblical metanarrative perry glanzernew post by perry glanzer professor at 
201760,every political cosmology metanarrative now suffers from the same fate as christianity instead of jesus actually coming back people just repeat that jesus is going to come back ad infinitum 
201761,misandry doesnt exist but if we work enough we can make it real 
201762, what sentiments awashilo align with feminism noma misandry
201763, he has no idea what he has said wrong mi sandry
201765,this society really managed to make us believe that being called a feminist was a shame 🥲 we need more misandry cause patriarchy won t go away by cuddling men 
201766,i got sent flowers today and it’s making me rethink misandry
201769, agree tbh though i d emphasise the extreme part i don t think casual misandry is necessarily a problem i often think about how annoying men are or how most of the men i seem to interact with are like 12 year old boys who never grew up
201770, haha easily observable lmao how so easy to observe the experiences of nigerian women when you re far away in the states i d say it s really easy to know someone who s just projecting their experiences when they re notoriously known for misandry 
201771, misandry leads to thought crimes and mean comments 
201772, this is misandry was the other person he was cheating kim with a man too if not isn’t the woman involved is equally culprit of being bitch and pig 
201773,everytime i see misandry i start to laugh 
201775,they don’t even know what feminism is thinking feminism misandry lmao
201776,yes it’s possible u may not know the terms of misogyny or feminism but it’s possible your feminism or misogyny or even misandry can start as little as 7years 
201777, like i feel like people see some injustices men face an go “it must be the same as misogyny ” but no misogyny is systemic whereas “misandry” is societal like they’re entirely different 
201778,feminist i think men can do better men wow so much misandry 
201779,why are you as a man liking sad quotes what else bothers you other than misandry
201780,pls i perpetuate misandry wherever and whenever i can so if you think you can diss women to me you’ve come to the wrong place face with tears of joy
201781,the biggest set up back for most women is the losers they decide to fuck and become emotionally attached to
201782, once your uterus goes down but they don’t tell most women that it takes 6 weeks for the uterus to go back down to its normal size 
201784, i think it s because most women stay in similar relationships because their families amp friends love to romanticize abuse because their partners are great providers 
201785,it amazes me how many men guys cannot hold a wholesome genuine conversation with their gf wife most women are only looks and offer nothing else can’t cook can’t dresscan’t think real women are a dying breed 
201787, don t they have a local nursery where their children could be dropped off just like other working women have to do most women are in jobs where taking children to work is not an option why should mps be any different 
201788, well no one seems to know if bowie was still wearing his collar and at one point i speculated the killer might have taken a piece of jewelry but when i read the autopsy again i noticed something was missing something most women probably wear 
201791, loads of ass and tit but unfortunately like most women no brain to go with it 
201792,hooters get people like hot hooter s girls to serve them food and drinks but this is ridiculous nbc didn t publish pictures but the did most women didn t sign up for this if you want that much ass go to a strip club 
201793, again not really beyond it being really easy for a woman to divorce her husband the only women who would have realistically had any power were widows of landowners most women had the same shit position they had elsewhere in medieval europe
201794, i mean most women on blood moon have a half mask or they have the mask on the side of the head loudly crying face
201795, poo poo most women don t bite you can pretty much tell which one s do just by watching them a few minutes go for it you may be missing the best time of your life thumbs upsmiling face with 3 hearts
201796, if most women lifted black men up like you do your husband the black would be better salute to you and your husband and family flexed biceps mediumdark skin tonefolded hands mediumdark skin tone
201797,8 10 2021 why most women will never be upgraded via 
201798, most women are having sex with a man who is sleeping with other women… just unknowingly so i guess everyone is gross and disgusting it’s happening all the time 
201799, i m not the one pretending to speak for women i m simply observing that according to the best data available your views don t represent most women this issue isn t about women it s two men talking one of whom is using women to justify his hatred of a minority 
201800,i think if most women had the money they’d be getting their bodies done but to help them feel better they just bash surgery bodies instead
201801,i don’t know what it is about getting my chores done before 2pm that makes me feel like i don’t need a man on a sunday but i’m here for it
201802,when a man earns his money he dreams of giving his girl the world when girls get money they feel they don t need a man stay woke 
201803, fuck that man you don’t need a man who leads you on bestie 
201804, i need a man i love fishing shirt id wear this
201805,so we all got this sick little voice in our head telling us we need a man like joe goldberg thinking facethinking facethinking facethinking face
201807,i don’t need a lawyer i need a man if he happens to be a lawyer… 
201808,me singing city grown willow while listening to lecturesmum you need a man from the mountains me silence i don t generally like americans mum silence well you need a man i d feel much better with you travelling even if you moved me dead silence 
201809,cycling home from work today i saw a woman single handedly wrestle an enormous range cooker out of her front door onto the street and then jump up and down in celebration shouting see i don t need a man 
201810,kinda need a man like this 
201812, perhaps you need a man who loves you sincerely for yourself and your temple and to live with you happily and fun and not for a personal or commercial matter its me 
201813,i don t need a man to buy me expensive shit it s nice i guess and thoughtful but unnecessary
201814,get yourself a me unfortunately am takenpleading faceface with tears of joy you need a man who listens to these we are so soft as wool hayi lama war vet wenu we zim dancehall 
201815, and just 10 min ago i was thinking of how i desperately need a man who can fuck my brains out 
201816, she never need a man she what a man needso i could keep on falling for her daily 
201817, this and specifically oh she doesn t need a man it s not about that it souldn t be a man should be that she doesn t really need anyone but at the same time yes a strong female character can have a romantic interest rely on them and still be cool as fuck 
201818, yeah just need a man to prove it to lol
201819,i need a man… to help me with my car problems… who knows how to change the breaks 
201820,i need a man that’s obsessed with me because i’m gonna be obsessed with him so i can’t do a little half interest thing loudly crying face
201821, to true but as a mother of teenage girls if you have had would you allow your daughters go out like that the only reason i wrote that tweet is because i m deeply worried like i say not all men are monsters but there are a few i may worry too much but that s a good thing 
201822, your argument is along the same lines as some men arguing not all men neither helps 
201824, a 3 grid place penalty for this 10 sec for amp a hospital visit for on silverstone i guess not all men are equal 
201825, how do you feel when women are talking about problematic men and a man comes in and says i m not like that i get so sick of this because you ve just not all men d a post by a wahine māori
201826, saying not all max fans contributes nothing to the discussion or works towards a solution resolution whatever which is why it was always mocked when people wanted to chime in with not all men sure not all max fans but what about those that doface with rolling eyes
201827,realized i m getting old because now i find 40 year old men interesting of course not all men lord save me 
201830, i can see its 2 diff types of men in the world the kind that think the only ring you’d ever need to buy her is a wedding ring and the kind that buy rings as a thoughtful gift sneezing face but i digress ive been bought non engagement rings as gifts apparently not all men know that exists
201831,not all men but it is all women when will we women and girls be able to feel safe women empowerment take back the streets 
201832, with a lot of shit that men will never experience existing in a woman’s body is extremely dangerous due to men who see them as prey not all men are bad but women constantly have to assume the worst and every woman you will ever meet in your life has experienced a bad man 
201833, but k we totally ended that type of stuff women are safe because that one dude said not all men remember s for those who couldn t read the sarcasm dripping in the above comment 
201837,not all men sad story but glad that those guys stepped in to protect that woman 
